gene_symbol	Spearman_rho
ABCF2	0.050372689
ZSCAN10	0.050391777
FAM168A	0.050429953
TIMM44	0.050449041
PRKG2	0.050449041
ATN1	0.050487216
TIGD7	0.050506304
SURF1	0.050525392
DERA	0.050525392
CACNA1G	0.050525392
MRPL21	0.050525392
TAPT1-AS1	0.05054448
SLC29A2	0.050563567
MRPL24	0.050620831
DNASE2	0.050659006
RTKN2	0.050697182
BSDC1	0.05071627
ZNF100	0.050754445
ATAD1	0.050830796
SMIM10	0.05088806
MRPL15	0.050945323
MBNL1	0.050983499
DNLZ	0.050983499
PNPLA8	0.051002587
ALG5	0.051002587
ELMOD2	0.051021674
JADE1	0.051040762
SLC34A3	0.051040762
EEF1AKMT3	0.05105985
MALL	0.051078938
ANKRD33B	0.051078938
POMT1	0.051098026
DUSP10	0.051117113
NCOR1	0.051136201
ADAM7	0.051155289
SEMG2	0.051174377
SOX10	0.051212552
MAML2	0.05123164
MCTS1	0.051269816
TRMT11	0.051269816
LRP2BP	0.051307991
NARFL	0.051307991
ST3GAL6	0.051327079
RB1CC1	0.051346167
ZBTB49	0.051460694
SLC35B3	0.051498869
ADAM20P1	0.051517957
UBE2H	0.051537045
PHC3	0.05157522
FOXS1	0.05157522
TBC1D9B	0.05157522
DCN	0.051594308
SMOC2	0.051594308
TMED3	0.051594308
IRAK1BP1	0.051613396
ZFP14	0.051670659
RER1	0.051670659
CTHRC1	0.051708835
DNAJC16	0.051747011
LOC644762	0.051766098
MASTL	0.051785186
SLFN12	0.05184245
DPY19L3	0.051861537
ALDH1A3	0.051880625
FGFR1	0.051880625
TWISTNB	0.051880625
RBM23	0.051880625
ALDH1B1	0.051918801
ARAP2	0.051918801
CNPY3	0.052033327
USO1	0.052052415
MTMR4	0.052071503
SYS1	0.052109679
LPAR1	0.052128766
EPN2	0.052166942
NUP155	0.052166942
THYN1	0.052166942
PRDM5	0.05218603
ARL6IP4	0.052224205
PTPRN2	0.052262381
NME3	0.052262381
TTC4	0.052281469
KRT222	0.052338732
FAP	0.052338732
EPHB3	0.05235782
EXOC2	0.05235782
CD79A	0.05235782
MAP6	0.052453259
NMI	0.052453259
C1orf122	0.052453259
GLTPD2	0.052453259
RSPH3	0.052472347
C11orf54	0.052491435
PXDC1	0.05252961
TARS	0.052548698
CKB	0.052586874
LINC01128	0.052682312
RBX1	0.0527014
HLA-DOA	0.0527014
OPRL1	0.052739576
CARD6	0.052758664
LINC00467	0.052815927
ZNF407	0.052930454
SCRT2	0.052930454
DPYSL2	0.052930454
CGRRF1	0.052987717
STRA6	0.053044981
DYNLT1	0.053064068
TMEM41B	0.053083156
RHBDD1	0.053083156
IGDCC3	0.053102244
GZMB	0.053274034
PIGK	0.05331221
GRIN1	0.05331221
MRPL14	0.053407649
BCAP29	0.053407649
MYPOP	0.053426736
PCSK1	0.053503088
RNF146	0.053522175
SOSTDC1	0.053522175
FADD	0.053541263
GOPC	0.053560351
MGAT4C	0.053598527
FBXO9	0.053598527
ANKRD20A8P	0.053713053
LOC730183	0.053713053
GAREM1	0.053713053
ADO	0.053751229
EPHA3	0.053808492
ELF2	0.053808492
E4F1	0.05382758
ACLY	0.053846668
EFL1	0.053846668
FAM90A1	0.053846668
NONO	0.053884844
YPEL3	0.053903931
RNF222	0.053923019
TRAPPC10	0.053923019
HSPB8	0.053942107
CCNK	0.053942107
ENTPD3	0.053942107
GEM	0.05399937
NQO2	0.05399937
NFXL1	0.054018458
DLGAP4	0.054018458
PGRMC2	0.054018458
HLTF	0.054018458
KIAA1143	0.054113897
TAF13	0.054132985
NRBF2	0.054132985
INO80D	0.054152073
HSD17B1	0.05417116
ZCCHC8	0.05417116
WHAMMP3	0.054190248
ZNF510	0.054209336
DHX32	0.054228424
EEF2K	0.054266599
ALOX5AP	0.054323863
MRPL27	0.054342951
KLHL32	0.054362038
DHPS	0.054362038
SLFNL1	0.054381126
TMEM121B	0.054381126
ZNF846	0.054400214
TMX2	0.05443839
ZNF76	0.05443839
P4HTM	0.054514741
NHLRC4	0.054533829
PCYT2	0.054552916
FBXL5	0.05461018
RC3H1	0.054648355
ZNF410	0.054667443
RGMA	0.054667443
CNOT2	0.054705619
TRIB1	0.054762882
KISS1R	0.05478197
NEBL	0.054858321
SHPK	0.054858321
ZCCHC14	0.054858321
TONSL	0.054877409
SLC37A1	0.054877409
VCX2	0.054896497
TADA1	0.054915584
ELF4	0.054915584
GABRG2	0.054934672
TOP3A	0.054991936
ZNF347	0.055030111
TRNT1	0.055049199
ZDHHC17	0.055087375
EFTUD2	0.055106462
BHLHE22	0.055163726
ARL2BP	0.055182814
ADNP-AS1	0.055182814
PCDHGC4	0.055220989
SMIM3	0.055240077
ZFAT	0.055240077
SLITRK2	0.055240077
COASY	0.055259165
MPRIP	0.05529734
ARHGAP32	0.055335516
PEX3	0.055335516
TMEM222	0.055354604
NUBP1	0.055354604
VPS52	0.055392779
SERAC1	0.055411867
MRRF	0.055411867
TYROBP	0.055430955
ACP2	0.055450043
RFX7	0.055507306
SRPRA	0.055526394
RANBP9	0.055545482
NTNG1	0.055545482
HINT2	0.055583657
ALKBH3	0.055602745
VSTM2A	0.055602745
FDXR	0.055621833
PPRC1	0.055621833
CCDC181	0.055812711
CYP2B6	0.055812711
CTSB	0.055831799
CSF2RA	0.055850886
POLR2J	0.055889062
BCAT1	0.055889062
THSD4	0.05590815
DYTN	0.05590815
S100A8	0.055946325
CHRNB2	0.055984501
ZNF10	0.056003589
JAKMIP2	0.05607994
TRIM58	0.056099028
FAHD2A	0.056137203
ZFYVE9	0.056137203
HDAC3	0.056175379
CPLX2	0.056194467
BTBD7	0.056232642
MTMR14	0.056232642
NPL	0.056289906
CNPY1	0.056289906
IP6K1	0.056308993
PLOD2	0.056328081
PDE11A	0.056328081
CHCHD10	0.056347169
UTP14C	0.056404432
PPT1	0.056404432
NUP93	0.05642352
CD99L2	0.056461696
ADH1C	0.056461696
BOD1	0.056480784
IFNLR1	0.056518959
ADGRA2	0.056518959
AP5M1	0.056518959
LINC00844	0.056518959
RPA1	0.05659531
ADAMTS5	0.056614398
KIF4B	0.056633486
PKD1	0.056652574
RCC1	0.056748013
LRP4	0.056786188
SHTN1	0.056805276
CASP5	0.056843452
PDCD7	0.056881627
ACAP3	0.056900715
ZNF160	0.056900715
DDX5	0.056919803
FAM193B	0.056919803
TSHZ1	0.056919803
SRBD1	0.056938891
ZBTB33	0.056957978
DHRS7	0.056996154
TWNK	0.056996154
CSPP1	0.057015242
MAL	0.057072505
KIAA0232	0.057072505
ZFYVE28	0.05720612
MYO1F	0.05720612
TYMP	0.05720612
ZFP62	0.05720612
IQSEC3	0.057263383
CHST14	0.057320647
VPS13A	0.057358822
ZNF474	0.057358822
PCCA	0.05737791
RSPO2	0.057416085
EFHD1	0.057473349
C6orf201	0.057511524
ZMYND10	0.057511524
GALNT3	0.057530612
TLR2	0.057530612
ANXA3	0.057568788
TIMELESS	0.057645139
WDFY3-AS2	0.057664227
EFCC1	0.057664227
PDE12	0.057683315
SYT7	0.057683315
TCERG1	0.05772149
EIF4B	0.057759666
CSTB	0.057778754
CYP3A5	0.057797841
C1orf210	0.057836017
PRKD2	0.057836017
HKR1	0.057912368
SPEG	0.057950544
RBBP5	0.057988719
ERG28	0.057988719
KLF7	0.058007807
CLNS1A	0.058007807
FRY	0.058007807
MAGOHB	0.058026895
ADCY5	0.058045983
STAT5A	0.058065071
CUX2	0.058084158
SEC61G	0.058122334
CASP8AP2	0.058236861
PRLH	0.0583323
OR11A1	0.058370475
PLEKHA1	0.058370475
CREBRF	0.058485002
GRIN2D	0.058485002
YTHDC2	0.05850409
AGPAT4	0.05850409
DPY19L2P4	0.058561353
PARP2	0.058637704
DTWD1	0.05867588
ZFX	0.058694968
IL1RAP	0.058694968
ANKRD20A4-ANKRD20A20P	0.058714056
OTUD4	0.058714056
COMP	0.058714056
KRTAP5-6	0.058752231
EIF2AK2	0.058828582
BACH1	0.058828582
TMEM19	0.058924021
DPF3	0.058962197
DCBLD1	0.058981285
LRRC4	0.05901946
MRPL43	0.059038548
ELOVL6	0.059057636
AVPI1	0.059057636
KCNN1	0.059057636
PTP4A2	0.059057636
C1QTNF4	0.059095811
HIPK3	0.059095811
NUP188	0.059095811
ZZEF1	0.059114899
CDH16	0.059114899
SIGLEC6	0.059114899
FAM19A2	0.059153075
ARPP21	0.059172163
TMEM206	0.059210338
TMEM174	0.059210338
S100A5	0.059248514
NIM1K	0.059267602
TENM1	0.059267602
CSRP2	0.059343953
TMIGD2	0.059343953
SLC17A5	0.059363041
C6orf120	0.059363041
GDPD1	0.059401216
SAMD5	0.059401216
COLGALT1	0.059401216
CYCSP52	0.059458479
TTLL13P	0.059458479
BRSK2	0.059496655
POLD2	0.059496655
ATAD2B	0.059515743
INSL3	0.059515743
BTG3	0.059573006
DHCR7	0.059573006
GFRA3	0.059611182
PRAM1	0.05963027
TMEM161B-AS1	0.059706621
ZNF439	0.05980206
TFPI	0.059821148
MAPRE3	0.059840235
DANCR	0.059859323
MATN4	0.059897499
PIP4P2	0.059916587
KRTAP2-3	0.059935674
C11orf42	0.059954762
PWAR6	0.059954762
SEMA5B	0.05997385
EMILIN1	0.059992938
JUP	0.060012026
ALPPL2	0.060012026
CCT6P1	0.060107465
COX6A1	0.060107465
MMACHC	0.060107465
DTX3	0.060126552
GAS8-AS1	0.06014564
RAB5A	0.060164728
KRTAP19-5	0.060183816
RUNDC3B	0.060241079
L2HGDH	0.060260167
GYS1	0.060298342
CD40	0.06031743
RPL6	0.060355606
CNTNAP5	0.060355606
ZNF718	0.060374694
MAMLD1	0.060393781
SNRNP200	0.060393781
ERCC1	0.060470133
FAM163A	0.060470133
PARD6G-AS1	0.060508308
PDK4	0.060527396
RNFT2	0.060546484
C3	0.060603747
TMEM132E	0.060661011
LRRC66	0.060661011
NHLRC3	0.060680098
OSGEPL1	0.060680098
ENOPH1	0.060737362
SMPD3	0.06075645
CIDEC	0.06075645
APH1B	0.060775537
IDUA	0.060813713
CCDC12	0.060832801
LRRC55	0.060870976
ULK4	0.060890064
EVPLL	0.06092824
MSANTD3	0.061023679
DNER	0.061023679
SERTAD3	0.061061854
ZNF217	0.06110003
KDF1	0.06110003
PLCG2	0.061119118
GCDH	0.061176381
CCDC102A	0.061290908
DHRSX	0.061290908
RFX1	0.061309996
ZSCAN21	0.061309996
DEXI	0.061329083
STXBP1	0.061386347
MOCS3	0.061405435
CTTN	0.06144361
TAAR8	0.061519961
DOPEY1	0.061539049
TSSC4	0.061539049
ERRFI1	0.061558137
LINC00933	0.061577225
MS4A4A	0.061596312
GZF1	0.061653576
VILL	0.061691751
SMIM32	0.061691751
TNNT3	0.061710839
GRIP2	0.061710839
FBXO31	0.061729927
CELSR2	0.061749015
ZNF585B	0.061768103
TCEAL7	0.06178719
WDR97	0.061806278
DNMBP	0.061863542
SWT1	0.061901717
LINC00431	0.061920805
ATP2A2	0.061958981
TOM1L2	0.062092595
EEF1A1	0.062092595
STK10	0.062130771
KRCC1	0.062149859
ECI2	0.062168946
ELP5	0.062188034
PKD1P6-NPIPP1	0.062207122
SRSF5	0.06222621
NCALD	0.062245297
KLKB1	0.062283473
RASL12	0.062283473
WDR74	0.062302561
BMPR1A	0.062340736
CYTH2	0.062378912
RPLP0	0.062398
LRBA	0.062417088
YPEL4	0.062474351
LOC100133091	0.062493439
RDH12	0.062493439
PDE6D	0.062512527
TMEM69	0.062588878
H2AFV	0.062627053
CFP	0.062665229
FRG1JP	0.062703405
NAPG	0.062703405
SORBS1	0.062722492
MED21	0.062722492
ANKS3	0.062760668
EIF2S2	0.062779756
BNIP3	0.062779756
CHD2	0.062837019
PDCL3	0.062837019
MRPL4	0.062875195
CCDC39	0.062894282
TCAF1	0.062951546
FKBP2	0.062951546
TMEM135	0.063027897
HSPA4	0.063027897
HSPE1	0.063046985
HSD3B7	0.063066073
ANKHD1	0.06308516
TCTN3	0.063104248
RNF19B	0.063180599
LYNX1	0.063218775
GLRX	0.063371477
STH	0.063390565
CCDC66	0.063428741
AMMECR1	0.063447829
KLRA1P	0.063466916
RPS6KB1	0.063486004
TBCC	0.063505092
SECTM1	0.063543267
PLCH1	0.063619619
LOC100505938	0.063657794
IRF9	0.06369597
ZNF19	0.063715058
TIGD1	0.063715058
ASNA1	0.063734145
ZNF221	0.063772321
ARHGAP35	0.063791409
STAU2	0.063791409
RDH13	0.063791409
AUNIP	0.063810497
AGTRAP	0.06386776
LHX3	0.06386776
KRTAP4-1	0.063886848
SLC16A3	0.063925023
VWA7	0.063963199
KNDC1	0.063982287
CASP8	0.064001375
ABCG8	0.064001375
RNF141	0.064020462
SAMD8	0.064020462
BLOC1S3	0.064020462
FAAH	0.06403955
ZACN	0.064134989
GADD45G	0.064192253
YY2	0.064230428
XRCC1	0.064230428
PABPC3	0.064249516
PPARGC1A	0.064287691
CRLF2	0.064325867
ANKRD65	0.064344955
WNK2	0.064344955
MOV10	0.064344955
CENPO	0.06438313
TAOK3	0.064402218
TRAM1L1	0.064421306
TERT	0.064421306
ABCD4	0.064478569
JMY	0.064497657
RPS6KA1	0.064497657
TSTD2	0.064497657
GPR173	0.064497657
GFRA4	0.064516745
DKKL1	0.064535833
EDN1	0.064574008
DDX17	0.064631272
ATP2B2	0.06465036
C9orf50	0.064669447
ECM2	0.064669447
ZNF557	0.064764886
NKX2-6	0.064783974
DTX3L	0.064803062
LOC100335030	0.064803062
TBC1D22A	0.064803062
ZCCHC4	0.064898501
RNASEH1	0.064936676
SNX21	0.064936676
ALS2CR12	0.064974852
ANKRD49	0.064974852
RWDD2B	0.065013028
TRAF2	0.065070291
PEX5L	0.065146642
MIS12	0.065146642
ZFR	0.06516573
AHSA1	0.065222993
DPP7	0.065242081
FOXI3	0.065242081
MPZL3	0.065261169
LMAN2	0.065318432
S100Z	0.065318432
MISP3	0.06533752
TRPM6	0.065356608
BICRAL	0.065356608
ABCC10	0.065375696
GPR158	0.065432959
MCU	0.065432959
SRXN1	0.065452047
SLC43A1	0.065452047
IRS2	0.065452047
RRP12	0.065471135
LEMD3	0.06550931
ZNF841	0.065528398
CSNK1A1P1	0.065547486
UCP2	0.065566574
MAGEL2	0.065604749
SLC26A10	0.065623837
ARHGAP27P1-BPTFP1-KPNA2P3	0.065642925
ACTBL2	0.065662013
ATP8B5P	0.0656811
USP9Y	0.065719276
CCDC92	0.065738364
DIMT1	0.065757452
GNAI3	0.065757452
GGT8P	0.065757452
HLA-L	0.065776539
UBIAD1	0.065795627
DIO3OS	0.065814715
SELPLG	0.065871978
MDH1B	0.065871978
TTC38	0.065891066
CPT1A	0.065929242
FBLN7	0.06594833
GAPVD1	0.065967417
HNRNPKP3	0.065967417
XCR1	0.065967417
LOC102723566	0.066005593
TLL2	0.066024681
ZNF12	0.066101032
INTS6L	0.066177383
ZMYND11	0.066196471
CCDC50	0.066215559
AIDA	0.066215559
PHKB	0.066234646
TMEM52	0.066253734
DCAF7	0.066253734
SPCS1	0.066253734
NOC2L	0.066253734
FRAT1	0.066272822
RABGGTA	0.066310998
NRARP	0.066310998
TPPP3	0.066330085
RETSAT	0.066330085
ZNF746	0.066330085
RPLP0P2	0.066406437
TRMT61A	0.066425524
RNF165	0.066444612
RHOA	0.066559139
TRAF3IP2-AS1	0.066559139
TMEM250	0.066654578
PSMD14	0.066654578
MCEE	0.066673666
FAM13B	0.066730929
PRIMPOL	0.066730929
SHANK2-AS3	0.066750017
GIMAP8	0.066902719
RNF25	0.066959983
MIIP	0.066959983
CRTAP	0.066998158
RPP25	0.066998158
WHAMMP2	0.067131773
COX15	0.067150861
TRIM14	0.067150861
COL9A1	0.067150861
TMEM44	0.067189036
ITSN2	0.067341739
TXNDC17	0.067341739
CKAP5	0.06741809
PAPOLA	0.067437178
HLCS	0.067437178
FAM208A	0.067456265
CTSA	0.067475353
OR7E5P	0.067475353
ZNF252P	0.067494441
MRPL57	0.067532617
PTTG2	0.067532617
NAE1	0.067570792
CSTF2T	0.067570792
PITPNM1	0.067608968
LXN	0.067628055
XAB2	0.067628055
KCTD5	0.067685319
EIF3A	0.067742582
OR4D6	0.06776167
DOPEY2	0.067780758
PFN4	0.067799846
LINC01672	0.067838021
RAD51AP2	0.067838021
RNF217	0.067857109
QRSL1	0.067876197
NMBR	0.067876197
SNAPC3	0.067914372
NUDT15	0.067971636
ACRBP	0.067990724
COX7A1	0.068009811
ZNF22	0.068028899
RNF170	0.068067075
C10orf88	0.068067075
DCT	0.068086163
MARK2	0.068124338
TMED4	0.068143426
HIST1H3B	0.068162514
DNAJC1	0.068200689
PCDHB18P	0.068200689
TOX2	0.068200689
TMEM35B	0.068257953
GSE1	0.06827704
BRINP1	0.06827704
C3orf58	0.068334304
ARL5B	0.068372479
OR2B11	0.068391567
RNF130	0.068391567
CRY1	0.068410655
TAF1A	0.068429743
ZNF133	0.068429743
USP40	0.068448831
ACSM2A	0.068467918
PAQR7	0.068487006
SCT	0.068487006
KIF5A	0.068582445
FMN1	0.068582445
XKR6	0.068639709
GATC	0.068735148
USP28	0.068735148
SAMHD1	0.068735148
NCF4	0.068773323
AAED1	0.068792411
FYN	0.068849674
SLC7A8	0.068868762
CLASP1	0.068868762
NMB	0.06888785
TRAM2-AS1	0.06888785
ADD2	0.06888785
YARS	0.06888785
VSIG8	0.068906938
PPL	0.068906938
ITGAX	0.068926026
EOGT	0.068964201
SYN3	0.068983289
EXOG	0.069002377
ZHX2	0.069021464
TUBA3D	0.069021464
CLPSL1	0.06905964
CNOT9	0.069078728
VPS50	0.069116903
LOC101928087	0.069135991
CASTOR2	0.069174167
GTF2IRD1P1	0.06923143
GABARAP	0.069250518
APOL1	0.069250518
SNX25	0.069288694
MRE11	0.069288694
SFT2D1	0.069307781
TRIM10	0.069365045
TCEAL1	0.069384133
SPHK2	0.069460484
ZAN	0.069460484
UPP1	0.069479572
H2AFZ	0.069479572
SCCPDH	0.069517747
FBXL20	0.069575011
GLIPR2	0.069613186
ZCCHC11	0.069651362
FAM133DP	0.069670449
NUDT19	0.069670449
ATG4D	0.069708625
LONP1	0.069746801
LOC643406	0.069765888
CCDC91	0.069765888
PPP1R3C	0.069765888
MTIF2	0.069784976
MARCH11	0.069784976
TXLNGY	0.069804064
TNFSF4	0.069823152
IQCG	0.06984224
B3GALNT2	0.069861327
BRI3	0.069880415
OTUD6A	0.069918591
GPATCH1	0.069956766
TMEM67	0.069956766
ANKRD45	0.07001403
ECH1	0.070033118
GNG8	0.070052205
TMEM239	0.070052205
TMEM114	0.070090381
SETD1A	0.070109469
FOXL1	0.070128557
LINC02210	0.070147644
TLR5	0.070147644
LMAN1L	0.070166732
MIR205HG	0.07018582
BRMS1	0.07018582
BPTF	0.070223996
LILRA1	0.070243083
GUSB	0.070243083
FOXC2	0.070243083
COPE	0.070262171
FAM120A	0.070281259
SGK494	0.070300347
EEF1G	0.070300347
MRPS36	0.070376698
RCOR3	0.070414873
COL6A3	0.070414873
FAM114A1	0.070491225
CAMTA1	0.0705294
NENF	0.070586664
TNC	0.070605751
ZNF691	0.070624839
MBD4	0.070624839
C2CD4B	0.070682103
BCS1L	0.070682103
POM121L1P	0.07070119
SLC25A16	0.070739366
PPP1R15A	0.070739366
RPS6KA3	0.070758454
EFCAB6	0.070777542
FGF7P3	0.070834805
TBCCD1	0.070853893
PDCD2	0.070872981
IRX4	0.070892068
C11orf16	0.070911156
GATD1	0.070911156
ZBTB45	0.070949332
ADAM17	0.07096842
LOC100286906	0.07096842
PTCHD4	0.070987507
TRABD	0.070987507
ZNF341	0.070987507
SGCA	0.071044771
CYSLTR1	0.071044771
KRTAP1-3	0.071044771
TRIM21	0.071102034
BORCS8-MEF2B	0.07114021
ACAD10	0.071178385
E2F6	0.071235649
S100A2	0.071273824
SKIDA1	0.071312
CDKN1C	0.071331088
MINPP1	0.071407439
TRMT1	0.071445614
SBDS	0.071464702
USPL1	0.071464702
GLB1L	0.071541053
SRRT	0.071541053
TMEM138	0.071579229
GK3P	0.071598317
ADAM33	0.071693756
KBTBD12	0.071693756
CENPN	0.071712843
CCDC77	0.071712843
CAV2	0.071731931
ZNF629	0.071770107
GAL3ST4	0.071770107
FMO2	0.071770107
SLC35B2	0.071770107
GPS2	0.071770107
ELMO1	0.071808282
TOR1AIP1	0.07182737
GPR135	0.071846458
OLFML2A	0.071846458
ZBTB21	0.071846458
ENDOG	0.071865546
PCGF6	0.071884634
OR2M1P	0.071903721
CYTH3	0.071903721
DEPDC4	0.071903721
PA2G4P4	0.072037336
ZNF34	0.072037336
TIAM1	0.072075512
LINC02012	0.072075512
ANKRD13D	0.072094599
DNAJC8	0.072113687
ATP4A	0.072151863
GK	0.072170951
CPSF2	0.072170951
TBC1D10B	0.072170951
RIPOR1	0.072170951
GNL3	0.072247302
SLC11A2	0.072304565
PTX3	0.072304565
LCE1A	0.072323653
DHX8	0.072342741
DHX37	0.072361828
RNPC3	0.072400004
CDV3	0.072419092
PARD6G	0.072419092
CTSK	0.07243818
ZFAND5	0.07243818
TPTE2P5	0.072457267
DDHD2	0.072476355
WBP4	0.072476355
ZNF276	0.072495443
PURB	0.072495443
SYTL3	0.072514531
DLX4	0.072514531
S1PR2	0.072552706
KLF16	0.072571794
HELB	0.07260997
GABPA	0.072686321
ADPRHL2	0.072686321
ZNF646	0.072705409
CROCCP2	0.072705409
C2CD6	0.072724497
TNFRSF21	0.072743584
ZFP36	0.07278176
LRIG1	0.072800848
BBS7	0.072800848
STAT2	0.072839023
CH25H	0.072915375
ASPH	0.072934462
ZNF417	0.072934462
RAB40A	0.07295355
ZC2HC1C	0.07295355
ICE2	0.072991726
PPP2R2D	0.072991726
PSAT1	0.073029901
CEP128	0.073048989
ZNF641	0.073087165
POLDIP2	0.073087165
SLC25A47	0.073106252
FMN2	0.073182604
BAZ2B	0.073182604
C17orf97	0.073201691
TEKT4	0.073258955
FHIT	0.07329713
PRTFDC1	0.073335306
KLHL13	0.073335306
TYMSOS	0.073354394
SLC35F3	0.073488008
HAVCR2	0.073488008
ITGB3BP	0.073507096
AZI2	0.073507096
MLST8	0.073526184
ATF7	0.07356436
IVL	0.073602535
MOB2	0.073640711
UHRF1	0.073678886
ASAH2B	0.07373615
ACKR4	0.073755237
PLA2G12B	0.073755237
G0S2	0.073774325
ZNF844	0.073774325
CRABP1	0.073812501
OR1J4	0.073831589
TFR2	0.073850676
OPN4	0.073888852
ACTG2	0.073927028
CD9	0.073927028
SLC2A11	0.073946115
PCDHGB4	0.073965203
SLC38A7	0.073984291
CCDC122	0.073984291
IRGC	0.074003379
IL21R	0.07407973
BCORP1	0.074098818
PRSS16	0.074098818
TMEM198B	0.074156081
SERGEF	0.074194257
RFC1	0.074213345
THBS3	0.074232432
HHLA3	0.07425152
OSTC	0.074270608
GUSBP4	0.074289696
CAD	0.074289696
CXCL5	0.074385135
SLK	0.074480574
DIS3L2	0.074480574
HSD17B12	0.074480574
ADRM1	0.074518749
PARP3	0.074537837
AFDN	0.074556925
NUP43	0.074576013
CDK4	0.0745951
ZNF281	0.074671452
MRPL52	0.074690539
RCOR1	0.074690539
PHAX	0.074728715
ZNF485	0.074766891
FANCE	0.074766891
MBD5	0.074785978
UBB	0.074824154
DDX11L2	0.074843242
ZNF749	0.074881417
NEMF	0.074881417
OPHN1	0.075015032
CARS	0.07503412
VASH2	0.07503412
GNB3	0.07503412
FBF1	0.075053208
SKI	0.075072295
MAP1LC3B	0.075072295
EIF3J	0.075072295
LATS1	0.075091383
MFN1	0.075129559
WDR89	0.075167734
EPDR1	0.075167734
GHRHR	0.075167734
TENM4	0.075186822
HLA-DRB3	0.07520591
CRYGS	0.075244085
LDHB	0.075282261
DDX60L	0.075320437
CPD	0.075339524
KIAA1109	0.075339524
DOHH	0.075358612
FOCAD	0.075415876
UCK2	0.075434963
TTC14	0.075454051
MYC	0.075492227
SUGP1	0.075511315
KLF3-AS1	0.07554949
PGBD4	0.075606754
MRPS30	0.075606754
ZNF112	0.075625841
OSGEP	0.075644929
ZNF92	0.075664017
CCDC115	0.075664017
C19orf48	0.075778544
ANKRD53	0.075797631
NCR2	0.075797631
FH	0.075816719
FKBP11	0.075816719
C8orf74	0.075854895
MRPS27	0.075969422
KIAA1551	0.075969422
MUC6	0.075969422
XPR1	0.076026685
ANKZF1	0.076045773
LINC01792	0.076122124
DCAF8	0.076141212
ZNF582	0.076141212
TBCK	0.076179387
DENND5A	0.076198475
TNFRSF8	0.076198475
CILP2	0.076236651
MRPS24	0.076255739
ALPK1	0.076255739
KLF4	0.076274826
NDUFA4	0.076313002
DCAF1	0.076351178
DUSP7	0.076351178
MRM2	0.076370265
HLA-DQB1	0.076370265
C6orf89	0.076427529
TNRC18	0.076427529
AATF	0.076465704
BTBD3	0.076542055
HDDC3	0.076542055
NDRG1	0.076580231
NFATC2IP	0.076637494
ANKFY1	0.07667567
ARMC1	0.076771109
PNPLA2	0.076771109
MYL6	0.076771109
OTUB1	0.076790197
ZNF468	0.076790197
TP53INP1	0.076866548
PHYH	0.076904724
ARMCX4	0.076904724
FLNA	0.076923811
HMOX2	0.076942899
NFIA	0.076981075
MYMX	0.076981075
IL1RAPL1	0.077057426
ZAP70	0.077076514
DKK4	0.077095602
TAS2R45	0.077095602
SULT4A1	0.077133777
FCER2	0.07719104
CYB561D1	0.077248304
RAB40C	0.077305567
MFHAS1	0.077324655
CABP2	0.077343743
SCYL3	0.077362831
OR2W5	0.077401006
TRIM25	0.077439182
PPM1B	0.077477357
CCDC144NL	0.077534621
RARRES1	0.077534621
CLPS	0.077553709
TRIM65	0.077572796
HIST1H2AM	0.077591884
DCAF13	0.077610972
CUL5	0.077687323
TMPRSS6	0.077687323
ACR	0.077706411
ZNF584	0.077725499
LTBR	0.077744587
SNRPE	0.077763674
FOXB1	0.077840025
FASTKD5	0.077859113
CABP7	0.077935464
LAIR1	0.077954552
ADAM28	0.077992728
C14orf144	0.077992728
RBM41	0.078030903
NAA25	0.078049991
ZIM2	0.078107255
LRRFIP2	0.078126342
DUS2	0.078126342
PALB2	0.078164518
MRPS14	0.078202694
FAM149B1	0.078202694
HIST1H2BH	0.078279045
CYFIP1	0.078298133
XYLT2	0.07831722
NXT1	0.07831722
B3GNT6	0.07831722
SLC25A10	0.078355396
LOC389641	0.078450835
INTS13	0.078469923
SPAG4	0.078469923
RERGL	0.078469923
UGT2B10	0.07848901
CTBP1	0.078546274
TTLL7	0.078565362
LIN28B	0.078603537
ZNF624	0.078603537
MAP3K5	0.078622625
LYPD3	0.078622625
LINC00476	0.078660801
TMEM204	0.078660801
STAG3	0.078660801
FAM24B	0.078679888
NDUFB10	0.078679888
ZNF526	0.078679888
COPS3	0.078679888
ADAL	0.078718064
SPOUT1	0.078718064
CHD8	0.078737152
FES	0.078737152
MRAP2	0.07875624
PHF21B	0.078775327
IFT140	0.078775327
FAM189A2	0.078794415
DND1	0.078832591
DAB1	0.078851679
RAB5C	0.078870766
MKRN7P	0.078947118
LINC00667	0.078947118
GATAD2A	0.078966205
CTBP1-AS2	0.078966205
FAM98B	0.078985293
FLJ42393	0.078985293
CKS2	0.079004381
GPC2	0.079023469
FPR1	0.079042557
ZNF735	0.079080732
SOGA1	0.07909982
ZNF625	0.07909982
DPH3	0.079118908
CNEP1R1	0.079195259
STX4	0.079195259
GAB2	0.079214347
MFSD6	0.07927161
ANKRD37	0.07927161
GCNA	0.079347961
STX10	0.079367049
STRN4	0.079386137
LINC00599	0.079424312
MAPK1IP1L	0.079462488
TYMS	0.079481576
SIK2	0.079500664
TCEAL8	0.079519751
NAIP	0.079596103
INTS4P1	0.07961519
C15orf59	0.07961519
ZNF69	0.079634278
MRGPRF	0.079729717
NDUFB7	0.079748805
ORM1	0.079844244
NPBWR1	0.079901507
NEMP2	0.079996946
